return_period_yr,agg_n_cells,agg_events
1.6574951932639395,2147,115
1.6574402492790135,2147,115
1.6573853089366215,2147,115
1.6573303722364017,2147,115
1.6572754391779914,2146,115
1.6572205097610289,2146,115
1.6571655839851518,2146,115
1.6571106618499984,2146,115
1.6570557433552064,2146,115
1.6570008285004143,2146,115
1.6569459172852599,2146,115
1.6568910097093814,2146,115
1.656836105772417,2146,115
1.6567812054740052,2146,115
1.656726308813784,2146,115
1.656671415791392,2146,115
1.6566165264064674,2146,115
1.656561640658649,2146,115
1.6565067585475748,2146,115
1.6564518800728838,2146,115
1.6563970052342145,2146,115
1.6563421340312054,2146,115
1.6562872664634953,2146,115
1.6562324025307231,2146,115
1.6561775422325273,2146,115
1.656122685568547,2146,115
1.6560678325384208,2146,115
1.6560129831417878,2146,115
1.655958137378287,2146,115
1.6559032952475576,2146,115
1.6558484567492384,2146,115
1.6557936218829685,2146,115
1.6557387906483874,2146,115
1.6556839630451339,2146,115
1.6556291390728477,2146,115
1.6555743187311678,2146,115
1.6555195020197337,2146,115
1.655464688938185,2146,115
1.6554098794861607,2146,115
1.6553550736633007,2146,115
1.6553002714692444,2146,115
1.6552454729036317,2145,115
1.6551906779661016,2145,115
1.6551358866562944,2145,115
1.6550810989738498,2145,115
1.6550263149184072,2145,115
1.6549715344896068,2145,115
1.6549167576870882,2145,115
1.654861984510492,2145,115
1.6548072149594573,2145,115
1.6547524490336245,2145,115
1.654697686732634,2145,115
1.6546429280561255,2145,115
1.6545881730037393,2145,115
1.6545334215751157,2145,115
1.654478673769895,2145,115
1.6544239295877177,2145,115
1.6543691890282235,2145,115
1.6543144520910535,2145,115
1.6542597187758479,2145,115
1.654204989082247,2145,115
1.6541502630098919,2145,115
1.6540955405584226,2145,115
1.6540408217274802,2145,115
1.6539861065167052,2145,115
1.6539313949257384,2145,115
1.6538766869542207,2145,115
1.6538219826017928,2145,115
1.6537672818680955,2145,115
1.65371258475277,2145,115
1.6536578912554571,2145,115
1.653603201375798,2145,115
1.6535485151134335,2145,115
1.6534938324680049,2145,115
1.6534391534391535,2145,115
1.6533844780265203,2145,115
1.6533298062297468,2145,115
1.653275138048474,2145,115
1.6532204734823437,2145,115
1.653165812530997,2145,115
1.6531111551940751,2145,115
1.6530565014712202,2145,115
1.6530018513620734,2145,115
1.6529472048662766,2145,115
1.6528925619834711,2145,115
1.6528379227132988,2145,115
1.6527832870554013,2145,115
1.6527286550094205,2145,115
1.6526740265749984,2145,115
1.6526194017517766,2145,115
1.652564780539397,2145,115
1.652510162937502,2145,115
1.6524555489457333,2145,115
1.652400938563733,2145,115
1.6523463317911433,2145,115
1.6522917286276064,2144,115
1.6522371290727644,2144,115
1.6521825331262598,2144,115
1.6521279407877345,2144,115
1.6520733520568314,2144,115
1.6520187669331923,2144,115
1.6519641854164602,2144,115
1.6519096075062774,2144,115
1.651855033202286,2144,115
1.6518004625041296,2144,115
1.65174589541145,2144,115
1.6516913319238902,2144,115
1.6516367720410927,2144,115
1.6515822157627007,2144,115
1.6515276630883566,2144,115
1.6514731140177037,2144,115
1.6514185685503848,2144,115
1.6513640266860428,2144,115
1.6513094884243205,2144,115
1.6512549537648613,2144,115
1.6512004227073083,2144,115
1.6511458952513045,2144,115
1.651091371396493,2144,115
1.6510368511425175,2144,115
1.6509823344890209,2144,115
1.6509278214356469,2144,115
1.6508733119820385,2144,115
1.6508188061278395,2144,115
1.6507643038726931,2144,115
1.650709805216243,2144,115
1.6506553101581327,2144,115
1.6506008186980061,2144,115
1.6505463308355066,2144,115
1.650491846570278,2144,115
1.650437365901964,2144,115
1.6503828888302086,2144,115
1.6503284153546556,2144,115
1.6502739454749489,2144,115
1.6502194791907323,2144,115
1.6501650165016502,2144,115
1.6501105574073462,2144,115
1.6500561019074649,2144,115
1.65000165000165,2144,115
1.649947201689546,2144,115
1.6498927569707968,2144,115
1.6498383158450471,2144,115
1.6497838783119412,2143,115
1.6497294443711232,2143,115
1.6496750140222376,2143,115
1.649620587264929,2143,115
1.649566164098842,2143,115
1.649511744523621,2143,115
1.6494573285389107,2143,115
1.6494029161443557,2143,115
1.6493485073396008,2143,115
1.6492941021242908,2143,115
1.6492397004980703,2143,115
1.6491853024605845,2143,115
1.649130908011478,2143,115
1.6490765171503958,2143,115
1.649022129876983,2143,115
1.6489677461908845,2143,115
1.6489133660917454,2143,115
1.6488589895792112,2143,115
1.6488046166529267,2143,115
1.648750247312537,2143,115
1.6486958815576878,2143,115
1.6486415193880242,2143,115
1.6485871608031917,2143,115
1.6485328058028355,2143,115
1.6484784543866011,2143,115
1.6484241065541343,2143,115
1.6483697623050804,2143,115
1.648315421639085,2143,115
1.6482610845557937,2143,115
1.6482067510548524,2143,115
1.6481524211359067,2143,115
1.6480980947986024,2143,115
1.6480437720425853,2143,115
1.6479894528675016,2143,115
1.647935137272997,2143,115
1.6478808252587174,2143,115
1.6478265168243087,2143,115
1.6477722119694174,2142,115
1.6477179106936892,2142,115
1.6476636129967706,2142,115
1.6476093188783076,2142,115
1.6475550283379465,2142,115
1.6475007413753335,2142,115
1.6474464579901154,2142,115
1.647392178181938,2142,115
1.6473379019504482,2142,115
1.6472836292952922,2142,115
1.6472293602161165,2142,115
1.6471750947125678,2142,115
1.647120832784293,2142,115
1.6470665744309385,2142,115
1.647012319652151,2142,115
1.6469580684475773,2142,115
1.6469038208168643,2142,115
1.6468495767596587,2142,115
1.6467953362756076,2142,115
1.6467410993643579,2142,115
1.6466868660255565,2142,115
1.6466326362588506,2142,115
1.6465784100638872,2142,115
1.6465241874403136,2142,115
1.6464699683877766,2142,115
1.6464157529059238,2142,115
1.6463615409944024,2142,115
1.6463073326528597,2142,115
1.646253127880943,2142,115
1.6461989266782997,2142,115
1.6461447290445776,2142,115
1.646090534979424,2142,115
1.6460363444824861,2142,115
1.6459821575534122,2142,115
1.6459279741918493,2142,115
1.6458737943974455,2142,115
1.6458196181698486,2142,115
1.645765445508706,2142,115
1.6457112764136659,2142,115
1.645657110884376,2142,115
1.6456029489204844,2142,115
1.645548790521639,2142,115
1.6454946356874876,2142,115
1.6454404844176787,2142,115
1.64538633671186,2142,115
1.6453321925696798,2142,115
1.6452780519907864,2141,115
1.645223914974828,2141,115
1.645169781521453,2141,115
1.6451156516303096,2141,115
1.6450615253010463,2141,115
1.6450074025333115,2141,115
1.6449532833267535,2141,115
1.6448991676810212,2141,115
1.6448450555957628,2141,115
1.6447909470706272,2141,115
1.644736842105263,2141,115
1.6446827406993192,2141,115
1.644628642852444,2141,115
1.6445745485642864,2141,115
1.6445204578344954,2141,115
1.64446637066272,2141,115
1.6444122870486089,2141,115
1.644358206991811,2141,115
1.6443041304919759,2141,115
1.644250057548752,2141,115
1.644195988161789,2141,115
1.6441419223307356,2141,115
1.6440878600552413,2141,115
1.6440338013349554,2141,115
1.6439797461695271,2141,115
1.643925694558606,2141,115
1.643871646501841,2141,115
1.6438176019988822,2141,115
1.6437635610493786,2141,115
1.64370952365298,2141,115
1.643655489809336,2141,115
1.643601459518096,2141,115
1.64354743277891,2141,115
1.6434934095914275,2141,115
1.6434393899552984,2141,115
1.6433853738701725,2141,115
1.6433313613356997,2141,115
1.6432773523515298,2141,115
1.643223346917313,2141,115
1.6431693450326992,2141,115
1.643115346697338,2141,115
1.6430613519108803,2141,115
1.6430073606729758,2141,115
1.6429533729832748,2141,115
1.6428993888414274,2141,115
1.642845408247084,2140,115
1.6427914311998948,2140,115
1.6427374576995104,2140,115
1.6426834877455812,2140,115
1.6426295213377575,2140,115
1.6425755584756898,2140,115
1.642521599159029,2140,115
1.6424676433874252,2140,115
1.6424136911605296,2140,115
1.6423597424779923,2140,115
1.6423057973394646,2140,115
1.642251855744597,2140,115
1.6421979176930404,2140,115
1.6421439831844455,2140,115
1.6420900522184636,2140,115
1.6420361247947455,2140,115
1.6419822009129421,2140,115
1.6419282805727047,2140,115
1.6418743637736841,2140,115
1.6418204505155316,2140,115
1.6417665407978985,2140,115
1.641712634620436,2140,115
1.6416587319827953,2140,115
1.641604832884628,2140,115
1.6415509373255852,2140,115
1.6414970453053184,2140,115
1.6414431568234793,2140,115
1.641389271879719,2140,115
1.6413353904736894,2140,115
1.641281512605042,2140,115
1.6412276382734285,2140,115
1.6411737674785005,2140,115
1.6411199002199102,2140,115
1.6410660364973086,2140,115
1.6410121763103482,2140,115
1.6409583196586808,2140,115
1.6409044665419579,2140,115
1.640850616959832,2140,115
1.6407967709119549,2140,115
1.6407429283979786,2140,115
1.6406890894175554,2140,115
1.6406352539703373,2140,115
1.6405814220559767,2140,115
1.6405275936741257,2140,115
1.6404737688244364,2140,115
1.6404199475065617,2140,115
1.6403661297201535,2140,115
1.6403123154648644,2140,115
1.640258504740347,2139,115
1.6402046975462539,2139,115
1.6401508938822371,2139,115
1.64009709374795,2139,115
1.6400432971430445,2139,115
1.639989504067174,2139,115
1.6399357145199909,2139,115
1.639881928501148,2139,115
1.6398281460102981,2139,115
1.6397743670470943,2139,115
1.6397205916111894,2139,115
1.6396668197022366,2139,115
1.6396130513198885,2139,115
1.6395592864637984,2139,115
1.6395055251336197,2139,115
1.6394517673290052,2139,115
1.6393980130496082,2139,115
1.639344262295082,2139,115
1.6392905150650798,2139,115
1.639236771359255,2139,115
1.6391830311772613,2139,115
1.6391292945187517,2139,115
1.6390755613833798,2139,115
1.6390218317707992,2139,115
1.6389681056806635,2139,115
1.6389143831126263,2139,115
1.638860664066341,2139,115
1.6388069485414618,2139,115
1.6387532365376423,2139,115
1.638699528054536,2139,115
1.6386458230917968,2139,115
1.638592121649079,2139,115
1.6385384237260363,2139,115
1.6384847293223228,2139,115
1.6384310384375922,2139,115
1.6383773510714987,2139,115
1.6383236672236967,2139,115
1.6382699868938402,2139,115
1.6382163100815832,2139,115
1.6381626367865803,2139,115
1.6381089670084854,2139,115
1.6380553007469532,2139,115
1.638001638001638,2139,115
1.6379479787721942,2139,115
1.6378943230582763,2139,115
1.6378406708595388,2139,115
1.6377870221756363,2139,115
1.6377333770062235,2138,115
1.6376797353509547,2138,115
1.6376260972094852,2138,115
1.6375724625814692,2138,115
1.6375188314665619,2138,115
1.637465203864418,2138,115
1.6374115797746922,2138,115
1.6373579591970397,2138,115
1.6373043421311153,2138,115
1.6372507285765743,2138,115
1.6371971185330714,2138,115
1.637143512000262,2138,115
1.637089908977801,2138,115
1.637036309465344,2138,115
1.6369827134625459,2138,115
1.636929120969062,2138,115
1.6368755319845478,2138,115
1.6368219465086589,2138,115
1.6367683645410502,2138,115
1.6367147860813775,2138,115
1.6366612111292962,2138,115
1.636607639684462,2138,115
1.6365540717465306,2138,115
1.6365005073151573,2138,115
1.636446946389998,2138,115
1.6363933889707085,2138,115
1.6363398350569447,2138,115
1.6362862846483621,2138,115
1.6362327377446169,2138,115
1.6361791943453647,2138,115
1.6361256544502618,2138,115
1.6360721180589641,2138,115
1.6360185851711275,2138,115
1.6359650557864085,2138,115
1.6359115299044629,2138,115
1.635858007524947,2138,115
1.635804488647517,2138,115
1.6357509732718292,2138,115
1.63569746139754,2138,115
1.6356439530243057,2138,115
1.635590448151783,2138,115
1.6355369467796277,2138,115
1.635483448907497,2138,115
1.6354299545350472,2138,115
1.635376463661935,2138,115
1.6353229762878168,2138,115
1.6352694924123496,2137,115
1.63521601203519,2137,115
1.6351625351559944,2137,115
1.6351090617744204,2137,115
1.6350555918901242,2137,115
1.6350021255027631,2137,115
1.634948662611994,2137,115
1.6348952032174737,2137,115
1.6348417473188595,2137,115
1.6347882949158083,2137,115
1.6347348460079776,2137,115
1.634681400595024,2137,115
1.6346279586766053,2137,115
1.6345745202523783,2137,115
1.6345210853220007,2137,115
1.6344676538851297,2137,115
1.6344142259414225,2137,115
1.634360801490537,2137,115
1.6343073805321304,2137,115
1.6342539630658603,2137,115
1.6342005490913845,2137,115
1.6341471386083604,2137,115
1.6340937316164454,2137,115
1.634040328115298,2137,115
1.6339869281045751,2137,115
1.6339335315839352,2137,115
1.6338801385530357,2137,115
1.6338267490115348,2137,115
1.6337733629590903,2137,115
1.6337199803953601,2137,115
1.6336666013200025,2137,115
1.6336132257326754,2137,115
1.6335598536330371,2137,115
1.6335064850207455,2137,115
1.633453119895459,2137,115
1.6333997582568358,2137,115
1.6333464001045341,2137,115
1.6332930454382126,2137,115
1.6332396942575291,2137,115
1.6331863465621428,2137,115
1.6331330023517114,2137,115
1.633079661625894,2137,115
1.633026324384349,2137,115
1.632972990626735,2137,115
1.6329196603527107,2137,115
1.6328663335619347,2137,115
1.6328130102540657,2137,115
1.6327596904287627,2137,115
1.6327063740856844,2137,115
1.6326530612244898,2137,115
1.6325997518448376,2137,115
1.6325464459463872,2137,115
1.6324931435287973,2137,115
1.6324398445917268,2137,115
1.632386549134835,2137,115
1.6323332571577813,2137,115
1.6322799686602245,2137,115
1.6322266836418242,2137,115
1.6321734021022394,2137,115
1.6321201240411294,2136,115
1.6320668494581538,2136,115
1.632013578352972,2136,115
1.6319603107252432,2136,115
1.631907046574627,2136,115
1.6318537859007833,2136,115
1.6318005287033712,2136,115
1.6317472749820507,2136,115
1.6316940247364815,2136,115
1.631640777966323,2136,115
1.6315875346712352,2136,115
1.6315342948508778,2136,115
1.6314810585049107,2136,115
1.631427825632994,2136,115
1.6313745962347874,2136,115
1.6313213703099512,2136,115
1.631268147858145,2136,115
1.6312149288790292,2136,115
1.6311617133722638,2136,115
1.631108501337509,2136,115
1.631055292774425,2136,115
1.6310020876826723,2136,115
1.6309488860619108,2136,115
1.630895687911801,2136,115
1.6308424932320036,2136,115
1.6307893020221786,2136,115
1.630736114281987,2136,115
1.6306829300110885,2136,115
1.6306297492091446,2136,115
1.6305765718758154,2136,115
1.6305233980107614,2136,115
1.6304702276136438,2136,115
1.630417060684123,2136,115
1.63036389722186,2136,115
1.6303107372265153,2136,115
1.6302575806977502,2136,115
1.6302044276352254,2136,115
1.630151278038602,2136,115
1.630098131907541,2136,115
1.630044989241703,2136,115
1.6299918500407498,2136,115
1.6299387143043422,2136,115
1.6298855820321414,2136,115
1.6298324532238087,2135,115
1.6297793278790051,2135,115
1.6297262059973925,2135,115
1.6296730875786318,2135,115
1.6296199726223846,2135,115
1.629566861128312,2135,115
1.6295137530960762,2135,115
1.629460648525338,2135,115
1.6294075474157597,2135,115
1.6293544497670023,2135,115
1.629301355578728,2135,115
1.629248264850598,2135,115
1.6291951775822744,2135,115
1.629142093773419,2135,115
1.6290890134236935,2135,115
1.62903593653276,2135,115
1.6289828631002803,2135,115
1.6289297931259163,2135,115
1.6288767266093302,2135,115
1.628823663550184,2135,115
1.62877060394814,2135,115
1.62871754780286,2135,115
1.6286644951140066,2135,115
1.6286114458812417,2135,115
1.6285584001042277,2135,115
1.6285053577826272,2135,115
1.6284523189161022,2135,115
1.6283992835043153,2135,115
1.628346251546929,2135,115
1.6282932230436058,2135,115
1.628240197994008,2135,115
1.6281871763977986,2135,115
1.6281341582546403,2135,115
1.6280811435641953,2135,115
1.6280281323261265,2135,115
1.627975124540097,2135,115
1.6279221202057694,2135,115
1.6278691193228065,2135,115
1.627816121890871,2135,115
1.6277631279096265,2135,115
1.6277101373787355,2135,115
1.6276571502978612,2135,115
1.6276041666666667,2135,115
1.627551186484815,2135,115
1.6274982097519692,2134,115
1.627445236467793,2134,115
1.627392266631949,2134,115
1.627339300244101,2134,115
1.627286337303912,2134,115
1.6272333778110457,2134,115
1.6271804217651653,2134,115
1.6271274691659345,2134,115
1.6270745200130166,2134,115
1.6270215743060752,2134,115
1.6269686320447743,2134,115
1.626915693228777,2134,115
1.626862757857747,2134,115
1.6268098259313486,2134,115
1.6267568974492452,2134,115
1.6267039724111005,2134,115
1.6266510508165788,2134,115
1.6265981326653438,2134,115
1.6265452179570592,2134,115
1.6264923066913894,2134,115
1.6264393988679982,2134,115
1.6263864944865498,2134,115
1.6263335935467083,2134,115
1.626280696048138,2134,115
1.6262278019905028,2134,115
1.6261749113734674,2134,115
1.6261220241966958,2134,115
1.6260691404598524,2134,115
1.6260162601626016,2134,115
1.6259633833046079,2134,115
1.625910509885536,2134,115
1.62585763990505,2134,115
1.6258047733628147,2134,115
1.6257519102584945,2134,115
1.6256990505917543,2134,115
1.625646194362259,2134,115
1.6255933415696728,2134,115
1.6255404922136611,2134,115
1.625487646293888,2134,115
1.6254348038100193,2134,115
1.625381964761719,2134,115
1.6253291291486527,2134,115
1.625276296970485,2134,115
1.6252234682268811,2134,115
1.6251706429175063,2134,115
1.6251178210420256,2134,115
1.6250650026001041,2133,115
1.625012187591407,2133,115
1.6249593760155996,2133,115
1.6249065678723473,2133,115
1.6248537631613156,2133,115
1.6248009618821695,2133,115
